itinerary_day_id,itinerary_id,date
60800,21056,2018-04-19
60801,21056,2018-04-20
60802,21056,2018-04-21
60803,21057,2018-01-12
60804,21057,2018-01-13
60805,21058,2018-02-08
60806,21058,2018-02-09
60807,21058,2018-02-10
60808,21058,2018-02-11
60809,21058,2018-02-12
60810,21059,2018-06-14
60811,21059,2018-06-15
60812,21059,2018-06-16
60813,21060,2018-09-18
60814,21060,2018-09-19
60815,21060,2018-09-20
60816,21060,2018-09-21
60817,21060,2018-09-22
60818,21061,2018-09-22
60819,21061,2018-09-23
60820,21061,2018-09-24
60821,21062,2018-01-18
60822,21062,2018-01-19
60823,21063,2017-11-20
60824,21063,2017-11-21
60825,21064,2018-10-19
60826,21064,2018-10-20
60827,21064,2018-10-21
60828,21064,2018-10-22
60829,21065,2018-02-26
60830,21065,2018-02-27
60831,21065,2018-02-28
60832,21066,2018-05-17
60833,21066,2018-05-18
60834,21066,2018-05-19
60835,21067,2018-04-18
60836,21067,2018-04-19
60837,21067,2018-04-20
60838,21067,2018-04-21
60839,21067,2018-04-22
60840,21068,2018-11-18
60841,21068,2018-11-19
60842,21068,2018-11-20
60843,21069,2017-11-10
60844,21070,2017-08-17
60845,21070,2017-08-18
60846,21070,2017-08-19
60847,21071,2017-12-29
60848,21071,2017-12-30
60849,21072,2018-05-10
60850,21072,2018-05-11
60851,21072,2018-05-12
60852,21073,2017-10-19
60853,21073,2017-10-20
60854,21073,2017-10-21
60855,21074,2018-03-17
60856,21074,2018-03-18
60857,21074,2018-03-19
60858,21074,2018-03-20
60859,21074,2018-03-21
60860,21075,2018-06-22
60861,21075,2018-06-23
60862,21076,2018-08-25
60863,21076,2018-08-26
60864,21076,2018-08-27
60865,21077,2018-02-24
60866,21078,2018-06-26
60867,21078,2018-06-27
60868,21079,2018-06-10
60869,21080,2018-04-04
60870,21080,2018-04-05
60871,21080,2018-04-06
60872,21080,2018-04-07
60873,21081,2018-07-30
60874,21081,2018-07-31
60875,21082,2018-03-23
60876,21082,2018-03-24
60877,21083,2018-08-31
60878,21084,2018-04-08
60879,21085,2018-04-11
60880,21085,2018-04-12
60881,21085,2018-04-13
60882,21086,2017-10-02
60883,21086,2017-10-03
60884,21087,2018-11-08
60885,21087,2018-11-09
60886,21087,2018-11-10
60887,21088,2018-10-30
60888,21089,2018-04-21
60889,21089,2018-04-22
60890,21090,2018-04-25
60891,21090,2018-04-26
60892,21090,2018-04-27
60893,21090,2018-04-28
60894,21091,2018-01-07
60895,21092,2018-04-16
60896,21092,2018-04-17
60897,21092,2018-04-18
60898,21092,2018-04-19
60899,21092,2018-04-20
60900,21093,2018-10-07
60901,21093,2018-10-08
60902,21093,2018-10-09
60903,21094,2017-10-23
60904,21094,2017-10-24
60905,21094,2017-10-25
60906,21094,2017-10-26
60907,21095,2017-08-25
60908,21096,2017-09-25
60909,21096,2017-09-26
60910,21096,2017-09-27
60911,21097,2018-12-19
60912,21097,2018-12-20
60913,21097,2018-12-21
60914,21098,2018-07-25
60915,21098,2018-07-26
60916,21099,2018-07-02
60917,21099,2018-07-03
60918,21099,2018-07-04
60919,21100,2018-05-24
60920,21101,2018-11-13
60921,21101,2018-11-14
60922,21101,2018-11-15
60923,21101,2018-11-16
60924,21101,2018-11-17
60925,21101,2018-11-18
60926,21102,2018-07-05
60927,21103,2017-10-26
60928,21103,2017-10-27
60929,21103,2017-10-28
60930,21103,2017-10-29
60931,21104,2017-08-23
60932,21104,2017-08-24
60933,21104,2017-08-25
60934,21105,2018-04-07
60935,21105,2018-04-08
60936,21105,2018-04-09
60937,21106,2018-12-08
60938,21106,2018-12-09
60939,21106,2018-12-10
60940,21107,2018-09-25
60941,21107,2018-09-26
60942,21107,2018-09-27
60943,21107,2018-09-28
60944,21107,2018-09-29
60945,21108,2018-06-28
60946,21108,2018-06-29
60947,21108,2018-06-30
60948,21108,2018-07-01
60949,21109,2017-09-22
60950,21110,2018-02-18
60951,21110,2018-02-19
60952,21110,2018-02-20
60953,21110,2018-02-21
60954,21111,2018-12-04
60955,21111,2018-12-05
60956,21111,2018-12-06
60957,21111,2018-12-07
60958,21111,2018-12-08
60959,21112,2018-05-17
60960,21112,2018-05-18
60961,21113,2018-07-04
60962,21113,2018-07-05
60963,21113,2018-07-06
60964,21113,2018-07-07
60965,21113,2018-07-08
60966,21113,2018-07-09
60967,21113,2018-07-10
60968,21113,2018-07-11
60969,21114,2018-09-01
60970,21114,2018-09-02
60971,21114,2018-09-03
60972,21114,2018-09-04
60973,21114,2018-09-05
60974,21114,2018-09-06
60975,21115,2017-10-15
60976,21115,2017-10-16
60977,21116,2018-02-08
60978,21116,2018-02-09
60979,21116,2018-02-10
60980,21116,2018-02-11
60981,21117,2018-10-13
60982,21117,2018-10-14
60983,21117,2018-10-15
60984,21118,2018-03-09
60985,21118,2018-03-10
60986,21118,2018-03-11
60987,21118,2018-03-12
60988,21119,2018-02-27
60989,21119,2018-02-28
60990,21119,2018-03-01
60991,21119,2018-03-02
60992,21119,2018-03-03
60993,21120,2018-09-06
60994,21120,2018-09-07
60995,21120,2018-09-08
60996,21120,2018-09-09
60997,21120,2018-09-10
60998,21120,2018-09-11
60999,21121,2018-08-31
61000,21121,2018-09-01
61001,21121,2018-09-02
61002,21121,2018-09-03
61003,21122,2018-07-08
61004,21122,2018-07-09
61005,21122,2018-07-10
61006,21123,2017-10-09
61007,21123,2017-10-10
61008,21124,2018-05-13
61009,21125,2018-01-12
61010,21125,2018-01-13
61011,21125,2018-01-14
61012,21125,2018-01-15
61013,21126,2018-02-28
61014,21126,2018-03-01
61015,21126,2018-03-02
61016,21127,2018-04-15
61017,21127,2018-04-16
61018,21127,2018-04-17
61019,21128,2018-08-06
61020,21129,2018-02-19
61021,21129,2018-02-20
61022,21129,2018-02-21
61023,21129,2018-02-22
61024,21130,2018-07-19
61025,21130,2018-07-20
61026,21130,2018-07-21
61027,21130,2018-07-22
61028,21131,2018-03-12
61029,21131,2018-03-13
61030,21132,2018-04-16
61031,21132,2018-04-17
61032,21132,2018-04-18
61033,21132,2018-04-19
61034,21132,2018-04-20
61035,21133,2018-06-07
61036,21133,2018-06-08
61037,21133,2018-06-09
61038,21133,2018-06-10
61039,21133,2018-06-11
61040,21134,2018-07-17
61041,21135,2017-09-04
61042,21135,2017-09-05
61043,21135,2017-09-06
61044,21136,2018-03-27
61045,21136,2018-03-28
61046,21136,2018-03-29
61047,21137,2018-03-07
61048,21137,2018-03-08
61049,21137,2018-03-09
61050,21137,2018-03-10
61051,21138,2018-06-28
61052,21138,2018-06-29
61053,21138,2018-06-30
61054,21138,2018-07-01
61055,21138,2018-07-02
61056,21138,2018-07-03
61057,21138,2018-07-04
61058,21138,2018-07-05
61059,21138,2018-07-06
61060,21138,2018-07-07
61061,21139,2018-03-11
61062,21139,2018-03-12
61063,21139,2018-03-13
61064,21140,2018-11-01
61065,21140,2018-11-02
61066,21140,2018-11-03
61067,21140,2018-11-04
61068,21141,2018-03-09
61069,21141,2018-03-10
61070,21141,2018-03-11
61071,21142,2018-05-02
61072,21143,2018-06-20
61073,21144,2018-04-13
61074,21145,2017-09-30
61075,21145,2017-10-01
61076,21146,2018-06-01
61077,21146,2018-06-02
61078,21147,2018-06-02
61079,21147,2018-06-03
61080,21147,2018-06-04
61081,21147,2018-06-05
61082,21148,2018-06-17
61083,21148,2018-06-18
61084,21149,2018-01-19
61085,21149,2018-01-20
61086,21149,2018-01-21
61087,21150,2018-12-21
61088,21150,2018-12-22
61089,21150,2018-12-23
61090,21150,2018-12-24
61091,21151,2018-09-12
61092,21151,2018-09-13
61093,21151,2018-09-14
61094,21151,2018-09-15
61095,21152,2018-05-14
61096,21152,2018-05-15
61097,21152,2018-05-16
61098,21153,2018-03-20
61099,21153,2018-03-21
61100,21153,2018-03-22
61101,21153,2018-03-23
61102,21154,2018-06-30
61103,21154,2018-07-01
61104,21155,2018-09-21
61105,21155,2018-09-22
61106,21156,2018-09-22
61107,21156,2018-09-23
61108,21156,2018-09-24
61109,21156,2018-09-25
61110,21157,2018-10-25
61111,21157,2018-10-26
61112,21157,2018-10-27
61113,21157,2018-10-28
61114,21157,2018-10-29
61115,21158,2018-11-11
61116,21158,2018-11-12
61117,21158,2018-11-13
61118,21158,2018-11-14
61119,21159,2018-09-21
61120,21159,2018-09-22
61121,21159,2018-09-23
61122,21159,2018-09-24
61123,21159,2018-09-25
61124,21160,2018-08-28
61125,21160,2018-08-29
61126,21160,2018-08-30
61127,21160,2018-08-31
61128,21161,2018-09-09
61129,21161,2018-09-10
61130,21162,2018-03-11
61131,21162,2018-03-12
61132,21163,2018-03-02
61133,21163,2018-03-03
61134,21164,2018-04-29
61135,21164,2018-04-30
61136,21165,2017-09-29
61137,21165,2017-09-30
61138,21166,2018-08-24
61139,21166,2018-08-25
61140,21166,2018-08-26
61141,21166,2018-08-27
61142,21166,2018-08-28
61143,21167,2018-12-13
61144,21167,2018-12-14
61145,21167,2018-12-15
61146,21167,2018-12-16
61147,21167,2018-12-17
61148,21167,2018-12-18
61149,21168,2018-12-03
61150,21168,2018-12-04
61151,21168,2018-12-05
61152,21169,2017-09-01
61153,21170,2018-02-13
61154,21171,2017-09-02
61155,21171,2017-09-03
61156,21171,2017-09-04
61157,21171,2017-09-05
61158,21172,2017-12-20
61159,21172,2017-12-21
61160,21172,2017-12-22
61161,21172,2017-12-23
61162,21173,2017-11-01
61163,21173,2017-11-02
61164,21173,2017-11-03
61165,21174,2018-02-06
61166,21175,2018-10-27
61167,21175,2018-10-28
61168,21176,2017-09-09
61169,21176,2017-09-10
61170,21176,2017-09-11
61171,21176,2017-09-12
61172,21176,2017-09-13
61173,21176,2017-09-14
61174,21177,2018-12-18
61175,21178,2018-06-02
61176,21178,2018-06-03
61177,21179,2017-12-04
61178,21179,2017-12-05
61179,21179,2017-12-06
61180,21179,2017-12-07
61181,21180,2018-06-02
61182,21180,2018-06-03
61183,21181,2018-11-19
61184,21181,2018-11-20
61185,21181,2018-11-21
61186,21182,2018-06-02
61187,21183,2018-03-10
61188,21183,2018-03-11
61189,21184,2018-03-19
61190,21185,2017-09-11
61191,21185,2017-09-12
61192,21185,2017-09-13
61193,21185,2017-09-14
61194,21185,2017-09-15
61195,21185,2017-09-16
61196,21186,2017-12-27
61197,21186,2017-12-28
61198,21187,2017-10-04
61199,21188,2018-10-30
61200,21188,2018-10-31
61201,21188,2018-11-01
61202,21189,2018-11-01
61203,21189,2018-11-02
61204,21189,2018-11-03
61205,21189,2018-11-04
61206,21190,2018-01-27
61207,21190,2018-01-28
61208,21191,2017-08-29
61209,21191,2017-08-30
61210,21191,2017-08-31
61211,21192,2018-08-12
61212,21192,2018-08-13
61213,21193,2018-08-10
61214,21193,2018-08-11
61215,21194,2018-11-29
61216,21195,2018-04-10
61217,21195,2018-04-11
61218,21195,2018-04-12
61219,21195,2018-04-13
61220,21196,2018-12-10
61221,21196,2018-12-11
61222,21196,2018-12-12
61223,21197,2018-05-02
61224,21197,2018-05-03
61225,21198,2018-01-03
61226,21198,2018-01-04
61227,21198,2018-01-05
61228,21199,2018-07-22
61229,21199,2018-07-23
61230,21199,2018-07-24
61231,21199,2018-07-25
61232,21199,2018-07-26
61233,21199,2018-07-27
61234,21200,2018-05-25
61235,21200,2018-05-26
61236,21200,2018-05-27
61237,21200,2018-05-28
61238,21201,2017-12-30
61239,21201,2017-12-31
61240,21201,2018-01-01
61241,21201,2018-01-02
61242,21201,2018-01-03
61243,21202,2017-12-16
61244,21203,2018-06-20
61245,21203,2018-06-21
61246,21203,2018-06-22
61247,21203,2018-06-23
61248,21204,2017-09-15
61249,21205,2018-07-30
61250,21205,2018-07-31
61251,21206,2017-09-18
61252,21206,2017-09-19
61253,21207,2018-03-11
61254,21207,2018-03-12
61255,21207,2018-03-13
61256,21207,2018-03-14
61257,21208,2018-03-25
61258,21208,2018-03-26
61259,21208,2018-03-27
61260,21209,2017-08-20
61261,21210,2018-03-13
61262,21210,2018-03-14
61263,21210,2018-03-15
61264,21211,2018-06-16
61265,21211,2018-06-17
61266,21211,2018-06-18
61267,21212,2017-07-11
61268,21212,2017-07-12
61269,21212,2017-07-13
61270,21213,2018-06-08
61271,21213,2018-06-09
61272,21213,2018-06-10
61273,21213,2018-06-11
61274,21214,2018-05-05
61275,21214,2018-05-06
61276,21214,2018-05-07
61277,21214,2018-05-08
61278,21214,2018-05-09
61279,21215,2018-08-20
61280,21215,2018-08-21
61281,21215,2018-08-22
61282,21215,2018-08-23
61283,21216,2018-09-28
61284,21217,2018-02-05
61285,21217,2018-02-06
61286,21217,2018-02-07
61287,21217,2018-02-08
61288,21218,2017-09-15
61289,21218,2017-09-16
61290,21219,2018-08-03
61291,21219,2018-08-04
61292,21219,2018-08-05
61293,21220,2018-08-09
61294,21220,2018-08-10
61295,21220,2018-08-11
61296,21220,2018-08-12
61297,21220,2018-08-13
61298,21221,2018-10-28
61299,21222,2018-11-20
61300,21222,2018-11-21
61301,21222,2018-11-22
61302,21223,2018-02-11
61303,21223,2018-02-12
61304,21223,2018-02-13
61305,21224,2018-03-30
61306,21224,2018-03-31
61307,21224,2018-04-01
61308,21224,2018-04-02
61309,21224,2018-04-03
61310,21224,2018-04-04
61311,21224,2018-04-05
61312,21225,2017-10-17
61313,21225,2017-10-18
61314,21225,2017-10-19
61315,21226,2017-10-12
61316,21226,2017-10-13
61317,21226,2017-10-14
61318,21226,2017-10-15
61319,21228,2017-12-05
61320,21228,2017-12-06
61321,21228,2017-12-07
61322,21228,2017-12-08
61323,21228,2017-12-09
61324,21229,2018-10-10
61325,21230,2018-01-30
61326,21231,2018-02-26
61327,21231,2018-02-27
61328,21231,2018-02-28
61329,21232,2018-06-11
61330,21232,2018-06-12
61331,21232,2018-06-13
61332,21233,2018-05-18
61333,21234,2018-01-16
61334,21235,2017-12-28
61335,21235,2017-12-29
61336,21235,2017-12-30
61337,21235,2017-12-31
61338,21235,2018-01-01
61339,21236,2018-06-06
61340,21236,2018-06-07
61341,21236,2018-06-08
61342,21237,2018-04-28
61343,21237,2018-04-29
61344,21237,2018-04-30
61345,21238,2018-12-27
61346,21238,2018-12-28
61347,21238,2018-12-29
61348,21238,2018-12-30
61349,21238,2018-12-31
61350,21238,2019-01-01
61351,21239,2017-10-12
61352,21239,2017-10-13
61353,21239,2017-10-14
61354,21240,2018-03-16
61355,21240,2018-03-17
61356,21241,2017-12-05
61357,21241,2017-12-06
61358,21241,2017-12-07
61359,21242,2018-12-02
61360,21242,2018-12-03
61361,21242,2018-12-04
61362,21242,2018-12-05
61363,21243,2017-09-24
61364,21243,2017-09-25
61365,21243,2017-09-26
61366,21243,2017-09-27
61367,21244,2018-07-18
61368,21245,2018-06-14
61369,21245,2018-06-15
61370,21245,2018-06-16
61371,21246,2018-09-09
61372,21246,2018-09-10
61373,21247,2018-10-10
61374,21248,2018-02-15
61375,21248,2018-02-16
61376,21249,2017-10-10
61377,21249,2017-10-11
61378,21250,2017-10-13
61379,21250,2017-10-14
61380,21250,2017-10-15
61381,21251,2018-05-06
61382,21251,2018-05-07
61383,21252,2018-12-16
61384,21252,2018-12-17
61385,21252,2018-12-18
61386,21252,2018-12-19
61387,21252,2018-12-20
61388,21253,2018-10-11
61389,21253,2018-10-12
61390,21254,2017-10-19
61391,21254,2017-10-20
61392,21254,2017-10-21
61393,21255,2018-02-04
61394,21255,2018-02-05
61395,21256,2018-04-18
61396,21256,2018-04-19
61397,21256,2018-04-20
61398,21256,2018-04-21
61399,21257,2017-12-29
61400,21257,2017-12-30
61401,21257,2017-12-31
61402,21257,2018-01-01
61403,21257,2018-01-02
61404,21258,2018-07-12
61405,21259,2017-09-18
61406,21259,2017-09-19
61407,21259,2017-09-20
61408,21260,2018-03-25
61409,21260,2018-03-26
61410,21260,2018-03-27
61411,21261,2018-08-15
61412,21261,2018-08-16
61413,21261,2018-08-17
61414,21261,2018-08-18
61415,21261,2018-08-19
61416,21261,2018-08-20
61417,21261,2018-08-21
61418,21262,2018-11-20
61419,21262,2018-11-21
61420,21262,2018-11-22
61421,21262,2018-11-23
61422,21262,2018-11-24
61423,21262,2018-11-25
61424,21262,2018-11-26
61425,21263,2017-10-23
61426,21263,2017-10-24
61427,21263,2017-10-25
61428,21263,2017-10-26
61429,21263,2017-10-27
61430,21263,2017-10-28
61431,21263,2017-10-29
61432,21264,2018-06-14
61433,21264,2018-06-15
61434,21264,2018-06-16
61435,21265,2018-11-29
61436,21265,2018-11-30
61437,21265,2018-12-01
61438,21265,2018-12-02
61439,21265,2018-12-03
61440,21266,2018-06-18
61441,21267,2018-03-23
61442,21267,2018-03-24
61443,21267,2018-03-25
61444,21268,2017-12-02
61445,21268,2017-12-03
61446,21268,2017-12-04
61447,21268,2017-12-05
61448,21269,2018-11-02
61449,21269,2018-11-03
61450,21269,2018-11-04
61451,21269,2018-11-05
61452,21269,2018-11-06
61453,21270,2018-07-21
61454,21270,2018-07-22
61455,21271,2018-01-24
61456,21271,2018-01-25
61457,21271,2018-01-26
61458,21271,2018-01-27
61459,21272,2018-03-28
61460,21272,2018-03-29
61461,21272,2018-03-30
61462,21272,2018-03-31
61463,21272,2018-04-01
61464,21273,2018-02-07
61465,21273,2018-02-08
61466,21273,2018-02-09
61467,21273,2018-02-10
61468,21273,2018-02-11
61469,21273,2018-02-12
61470,21273,2018-02-13
61471,21274,2018-10-30
61472,21274,2018-10-31
61473,21274,2018-11-01
61474,21274,2018-11-02
61475,21275,2018-04-08
61476,21276,2018-09-15
61477,21276,2018-09-16
61478,21276,2018-09-17
61479,21276,2018-09-18
61480,21277,2017-11-06
61481,21277,2017-11-07
61482,21278,2017-09-18
61483,21278,2017-09-19
61484,21279,2018-11-19
61485,21280,2018-11-09
61486,21281,2018-05-14
61487,21281,2018-05-15
61488,21281,2018-05-16
61489,21282,2018-03-07
61490,21282,2018-03-08
61491,21282,2018-03-09
61492,21282,2018-03-10
61493,21283,2018-08-17
61494,21284,2018-09-18
61495,21284,2018-09-19
61496,21285,2017-08-14
61497,21285,2017-08-15
61498,21287,2017-10-13
61499,21287,2017-10-14
61500,21287,2017-10-15
61501,21288,2017-12-30
61502,21288,2017-12-31
61503,21288,2018-01-01
61504,21288,2018-01-02
61505,21289,2018-04-29
61506,21289,2018-04-30
61507,21289,2018-05-01
61508,21290,2018-06-02
61509,21290,2018-06-03
61510,21291,2018-03-21
61511,21291,2018-03-22
61512,21292,2018-06-28
61513,21293,2018-12-16
61514,21294,2017-11-20
61515,21294,2017-11-21
61516,21295,2017-09-15
61517,21295,2017-09-16
61518,21296,2018-05-31
61519,21296,2018-06-01
61520,21296,2018-06-02
61521,21297,2018-04-27
61522,21297,2018-04-28
61523,21297,2018-04-29
61524,21297,2018-04-30
61525,21297,2018-05-01
61526,21298,2017-09-20
61527,21298,2017-09-21
61528,21298,2017-09-22
61529,21298,2017-09-23
61530,21299,2018-01-24
61531,21299,2018-01-25
61532,21299,2018-01-26
61533,21300,2017-08-10
61534,21300,2017-08-11
61535,21301,2017-09-12
61536,21302,2018-11-05
61537,21303,2018-03-17
61538,21303,2018-03-18
61539,21303,2018-03-19
61540,21303,2018-03-20
61541,21303,2018-03-21
61542,21304,2018-04-28
61543,21305,2018-11-04
61544,21305,2018-11-05
61545,21305,2018-11-06
61546,21306,2017-08-14
61547,21306,2017-08-15
61548,21307,2018-02-15
61549,21307,2018-02-16
61550,21307,2018-02-17
61551,21308,2018-07-21
61552,21308,2018-07-22
61553,21309,2018-08-23
61554,21309,2018-08-24
61555,21309,2018-08-25
61556,21310,2018-03-14
61557,21310,2018-03-15
61558,21310,2018-03-16
61559,21310,2018-03-17
61560,21310,2018-03-18
61561,21311,2018-12-07
61562,21311,2018-12-08
61563,21311,2018-12-09
61564,21311,2018-12-10
61565,21312,2017-10-04
61566,21312,2017-10-05
61567,21313,2017-12-08
61568,21313,2017-12-09
61569,21313,2017-12-10
61570,21313,2017-12-11
61571,21314,2018-07-20
61572,21315,2017-09-20
61573,21315,2017-09-21
61574,21315,2017-09-22
61575,21315,2017-09-23
61576,21315,2017-09-24
61577,21316,2017-10-02
61578,21316,2017-10-03
61579,21317,2018-06-19
61580,21317,2018-06-20
61581,21317,2018-06-21
61582,21317,2018-06-22
61583,21318,2018-12-10
61584,21318,2018-12-11
61585,21319,2018-08-26
61586,21319,2018-08-27
61587,21320,2018-06-17
61588,21320,2018-06-18
61589,21320,2018-06-19
61590,21320,2018-06-20
61591,21321,2018-08-25
61592,21321,2018-08-26
61593,21321,2018-08-27
61594,21322,2018-02-15
61595,21322,2018-02-16
61596,21323,2018-03-02
61597,21324,2018-05-21
61598,21325,2018-09-01
61599,21325,2018-09-02
61600,21325,2018-09-03
61601,21325,2018-09-04
61602,21325,2018-09-05
61603,21325,2018-09-06
61604,21325,2018-09-07
61605,21326,2018-11-24
61606,21326,2018-11-25
61607,21326,2018-11-26
61608,21327,2017-11-17
61609,21328,2018-05-30
61610,21329,2018-10-03
61611,21329,2018-10-04
61612,21329,2018-10-05
61613,21330,2017-10-09
61614,21330,2017-10-10
61615,21331,2018-02-11
61616,21331,2018-02-12
61617,21331,2018-02-13
61618,21331,2018-02-14
61619,21332,2018-09-25
61620,21332,2018-09-26
61621,21332,2018-09-27
61622,21333,2017-08-21
61623,21333,2017-08-22
61624,21333,2017-08-23
61625,21334,2018-12-10
61626,21335,2018-04-07
61627,21336,2018-11-12
61628,21337,2018-08-15
61629,21337,2018-08-16
61630,21337,2018-08-17
61631,21337,2018-08-18
61632,21338,2018-10-13
61633,21338,2018-10-14
61634,21338,2018-10-15
61635,21339,2018-03-30
61636,21339,2018-03-31
61637,21339,2018-04-01
61638,21339,2018-04-02
61639,21340,2017-10-19
61640,21340,2017-10-20
61641,21341,2017-11-26
61642,21341,2017-11-27
61643,21341,2017-11-28
61644,21342,2018-02-13
61645,21343,2017-08-10
61646,21343,2017-08-11
61647,21343,2017-08-12
61648,21343,2017-08-13
61649,21344,2018-06-02
61650,21344,2018-06-03
61651,21344,2018-06-04
61652,21345,2018-09-23
61653,21345,2018-09-24
61654,21346,2017-11-30
61655,21347,2018-06-22
61656,21347,2018-06-23
61657,21348,2017-12-14
61658,21349,2018-06-24
61659,21349,2018-06-25
61660,21350,2018-05-02
61661,21351,2018-07-04
61662,21351,2018-07-05
61663,21352,2018-11-11
61664,21353,2017-12-16
61665,21354,2018-10-06
61666,21354,2018-10-07
61667,21354,2018-10-08
61668,21354,2018-10-09
61669,21355,2018-12-18
61670,21355,2018-12-19
61671,21355,2018-12-20
61672,21355,2018-12-21
61673,21356,2017-09-02
61674,21356,2017-09-03
61675,21356,2017-09-04
61676,21356,2017-09-05
61677,21357,2017-08-22
61678,21357,2017-08-23
61679,21357,2017-08-24
61680,21358,2017-09-21
61681,21358,2017-09-22
61682,21359,2018-03-18
61683,21359,2018-03-19
61684,21360,2018-12-08
61685,21360,2018-12-09
61686,21360,2018-12-10
61687,21361,2018-06-02
61688,21362,2017-08-11
61689,21362,2017-08-12
61690,21363,2018-06-04
61691,21363,2018-06-05
61692,21364,2018-09-03
61693,21365,2017-09-29
61694,21365,2017-09-30
61695,21366,2017-10-15
61696,21367,2018-08-11
61697,21367,2018-08-12
61698,21368,2018-02-22
61699,21368,2018-02-23
61700,21368,2018-02-24
61701,21368,2018-02-25
61702,21368,2018-02-26
61703,21369,2018-08-08
61704,21369,2018-08-09
61705,21370,2017-12-05
61706,21370,2017-12-06
61707,21370,2017-12-07
61708,21371,2018-12-27
61709,21372,2018-03-17
61710,21372,2018-03-18
61711,21373,2018-05-02
61712,21373,2018-05-03
61713,21374,2018-09-13
61714,21374,2018-09-14
61715,21374,2018-09-15
61716,21375,2018-09-04
61717,21376,2018-07-26
61718,21376,2018-07-27
61719,21376,2018-07-28
61720,21377,2018-04-07
61721,21377,2018-04-08
61722,21378,2017-09-25
61723,21379,2018-01-19
61724,21379,2018-01-20
61725,21380,2018-10-19
61726,21380,2018-10-20
61727,21380,2018-10-21
61728,21381,2017-10-15
61729,21381,2017-10-16
61730,21382,2017-11-22
61731,21382,2017-11-23
61732,21382,2017-11-24
61733,21383,2018-02-28
61734,21383,2018-03-01
61735,21383,2018-03-02
61736,21384,2018-07-17
61737,21384,2018-07-18
61738,21384,2018-07-19
61739,21384,2018-07-20
61740,21385,2018-11-12
61741,21385,2018-11-13
61742,21385,2018-11-14
61743,21385,2018-11-15
61744,21386,2018-05-19
61745,21387,2017-12-20
61746,21388,2017-12-27
61747,21388,2017-12-28
61748,21388,2017-12-29
61749,21389,2018-12-27
61750,21389,2018-12-28
61751,21389,2018-12-29
61752,21389,2018-12-30
61753,21389,2018-12-31
61754,21390,2018-04-07
61755,21390,2018-04-08
61756,21390,2018-04-09
61757,21390,2018-04-10
61758,21391,2018-05-22
61759,21391,2018-05-23
61760,21391,2018-05-24
61761,21391,2018-05-25
61762,21392,2018-09-03
61763,21392,2018-09-04
61764,21392,2018-09-05
61765,21393,2018-04-21
61766,21393,2018-04-22
61767,21393,2018-04-23
61768,21393,2018-04-24
61769,21393,2018-04-25
61770,21394,2018-10-04
61771,21394,2018-10-05
61772,21394,2018-10-06
61773,21394,2018-10-07
61774,21394,2018-10-08
61775,21394,2018-10-09
61776,21394,2018-10-10
61777,21395,2018-03-02
61778,21396,2018-10-28
61779,21396,2018-10-29
61780,21396,2018-10-30
61781,21396,2018-10-31
61782,21397,2018-11-13
61783,21397,2018-11-14
61784,21397,2018-11-15
61785,21398,2018-11-17
61786,21398,2018-11-18
61787,21398,2018-11-19
61788,21399,2018-04-29
61789,21399,2018-04-30
61790,21399,2018-05-01
61791,21400,2018-10-25
61792,21401,2018-01-14
61793,21402,2018-09-19
61794,21403,2018-06-21
61795,21403,2018-06-22
61796,21403,2018-06-23
61797,21404,2018-06-30
61798,21404,2018-07-01
61799,21405,2018-06-17
61800,21405,2018-06-18
61801,21406,2017-09-03
61802,21406,2017-09-04
61803,21406,2017-09-05
61804,21407,2018-08-17
61805,21408,2018-04-28
61806,21408,2018-04-29
61807,21408,2018-04-30
61808,21409,2018-04-22
61809,21409,2018-04-23
61810,21409,2018-04-24
61811,21409,2018-04-25
61812,21410,2018-12-27
61813,21410,2018-12-28
61814,21410,2018-12-29
61815,21410,2018-12-30
61816,21410,2018-12-31
61817,21410,2019-01-01
61818,21411,2017-11-06
61819,21411,2017-11-07
61820,21412,2017-12-13
61821,21412,2017-12-14
61822,21412,2017-12-15
61823,21413,2017-08-21
61824,21413,2017-08-22
61825,21413,2017-08-23
61826,21414,2018-06-28
61827,21414,2018-06-29
61828,21414,2018-06-30
61829,21414,2018-07-01
61830,21414,2018-07-02
61831,21414,2018-07-03
61832,21414,2018-07-04
61833,21414,2018-07-05
61834,21414,2018-07-06
61835,21415,2018-01-02
61836,21415,2018-01-03
61837,21415,2018-01-04
61838,21416,2018-01-02
61839,21416,2018-01-03
61840,21416,2018-01-04
61841,21417,2018-04-09
61842,21417,2018-04-10
61843,21417,2018-04-11
61844,21417,2018-04-12
61845,21417,2018-04-13
61846,21417,2018-04-14
61847,21417,2018-04-15
61848,21418,2017-12-31
61849,21418,2018-01-01
61850,21418,2018-01-02
61851,21419,2018-02-27
61852,21419,2018-02-28
61853,21419,2018-03-01
61854,21419,2018-03-02
61855,21420,2018-01-19
61856,21420,2018-01-20
61857,21420,2018-01-21
61858,21421,2018-02-05
61859,21421,2018-02-06
61860,21421,2018-02-07
61861,21421,2018-02-08
61862,21421,2018-02-09
61863,21421,2018-02-10
61864,21421,2018-02-11
61865,21422,2018-04-07
61866,21422,2018-04-08
61867,21422,2018-04-09
61868,21423,2018-07-30
61869,21423,2018-07-31
61870,21423,2018-08-01
61871,21424,2018-05-24
61872,21424,2018-05-25
61873,21425,2018-01-28
61874,21426,2018-07-30
