address,place_id,distance_km,photo_url,photo_reference,image_url
"Carrer de Sant Magí, 29, Palma",PLACE_10,1.0095035745285246,,AeeoHcKRJ-Hg24nDrZP9unoZBx9JiDLNkoOfz1n4agYj0orp33EN3y5t2Njl0d3Aau19vu5M8aqRm6Xd471mIfxvRRoJXpk4S-6mb4NtYyZcZLFc7mXmr-2Trxg6fIK8hCAcVxFYDcMYE7hJg2ID8H0T77ECenUV6H9c_2H4PHFmhc71LJ3pgS2DOeNcmlqKrZos4c4w45udlFS7w2c4NCw1nxRpOAAmlu-qG592Cnhn6H3yUntayPl9PvbNogCHR9JWCz3Suk4dCkCBjbjyzWynBLkm_wk3pytBGMGDwArWownPyZCHBlY,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKRJ-Hg24nDrZP9unoZBx9JiDLNkoOfz1n4agYj0orp33EN3y5t2Njl0d3Aau19vu5M8aqRm6Xd471mIfxvRRoJXpk4S-6mb4NtYyZcZLFc7mXmr-2Trxg6fIK8hCAcVxFYDcMYE7hJg2ID8H0T77ECenUV6H9c_2H4PHFmhc71LJ3pgS2DOeNcmlqKrZos4c4w45udlFS7w2c4NCw1nxRpOAAmlu-qG592Cnhn6H3yUntayPl9PvbNogCHR9JWCz3Suk4dCkCBjbjyzWynBLkm_wk3pytBGMGDwArWownPyZCHBlY&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer dels Apuntadors, 16, Palma",PLACE_11,0.4122856229836075,,AeeoHcJiXXGVoOi-4tf0dMMrAorxeRx1TmKRAMOhwYXeoF8WHiv1VmdtMf2Ep05UMsawz8mTdh_37age2eEucfjkI-DCuiQW9zNk2Z7IpcUmUF5GPLGs8Gudf7RqSLxH5Ya3AdaTrc0cqbFg84sx6pu0AcARsDgz4Wc9WDg5tfVUhla2EMWaCym0tQ9aI9hUNmmn_DXoF3av5T1AGdIvwgKV15kZNfGL_EN_rL3vrjzOplMtqZUTRy7W15lIFCgwRWz_8qFkglm5Y9VP0vGsgi5r_KHzSmlSkbMVMlim_yz3Qp_Xy1qZ,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcJiXXGVoOi-4tf0dMMrAorxeRx1TmKRAMOhwYXeoF8WHiv1VmdtMf2Ep05UMsawz8mTdh_37age2eEucfjkI-DCuiQW9zNk2Z7IpcUmUF5GPLGs8Gudf7RqSLxH5Ya3AdaTrc0cqbFg84sx6pu0AcARsDgz4Wc9WDg5tfVUhla2EMWaCym0tQ9aI9hUNmmn_DXoF3av5T1AGdIvwgKV15kZNfGL_EN_rL3vrjzOplMtqZUTRy7W15lIFCgwRWz_8qFkglm5Y9VP0vGsgi5r_KHzSmlSkbMVMlim_yz3Qp_Xy1qZ&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de Sant Jaume, 3, Palma",PLACE_12,0.3441031474622223,,AeeoHcLToC8vVhfupPU2sbMVDl90uNwFyEeeZr5efTnUk5XMtMRUwnGH1iqOwvYM45L88X2X7CZhOLZV2ueMhw1Xul8jBlNzlGn1OtcoIEs2B110ovk6EiKya9uHGeEjAjwqqPkMKVjbAzEDeKVAPk7LoRaqY9N6Z37KozEjDE56zMcRhFHXxB5Ns8dxWqJpn7_M__y-xbP5SE3u4-FNvEPt3VbgPS3KAlfyZRgs8bnAlX3fNlKy7SVGqdUJcvBAkmPwOUKFEfPqvp4s487NIOHs8X8RrgBGJzt2_PnfTzKSOJVD1m8OUCI,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcLToC8vVhfupPU2sbMVDl90uNwFyEeeZr5efTnUk5XMtMRUwnGH1iqOwvYM45L88X2X7CZhOLZV2ueMhw1Xul8jBlNzlGn1OtcoIEs2B110ovk6EiKya9uHGeEjAjwqqPkMKVjbAzEDeKVAPk7LoRaqY9N6Z37KozEjDE56zMcRhFHXxB5Ns8dxWqJpn7_M__y-xbP5SE3u4-FNvEPt3VbgPS3KAlfyZRgs8bnAlX3fNlKy7SVGqdUJcvBAkmPwOUKFEfPqvp4s487NIOHs8X8RrgBGJzt2_PnfTzKSOJVD1m8OUCI&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Plaça de la Llotja, 2, Palma",PLACE_13,0.4703904430235054,,AeeoHcKeN8uGDCm55wYZqe37FD9jIsF6t3B1Vat3bbV4rw6yk6U2_yuC5wT7GzrqECE6-zjk2D3cC7EDQAXXrRb9BOK_YAM84veRIedbiVNxzcIyqX-dFGABvuOZfk1s_DrpXEMaqpSOzvO3RDxwreSAq8lTXuLLVuzwJfots4sVPsMbl_meT6Ibl-zZXlh__uQM9N5gx6Jts85-FKAm8eMepOeAA_o4dnq9UGAwkFzwCfNsHLn-vb6JPTtFSxOwqQOxfanX308-xTTwGKQpe_FtxEjbfr2l0Ywlo2R5x1EnBBiCjXnAj0s,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKeN8uGDCm55wYZqe37FD9jIsF6t3B1Vat3bbV4rw6yk6U2_yuC5wT7GzrqECE6-zjk2D3cC7EDQAXXrRb9BOK_YAM84veRIedbiVNxzcIyqX-dFGABvuOZfk1s_DrpXEMaqpSOzvO3RDxwreSAq8lTXuLLVuzwJfots4sVPsMbl_meT6Ibl-zZXlh__uQM9N5gx6Jts85-FKAm8eMepOeAA_o4dnq9UGAwkFzwCfNsHLn-vb6JPTtFSxOwqQOxfanX308-xTTwGKQpe_FtxEjbfr2l0Ywlo2R5x1EnBBiCjXnAj0s&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de Sant Miquel, 83, Palma",PLACE_14,0.867578100600888,,AeeoHcLRs58lXzjiigYeV4p4a4TzIAdLUIUTAowwGZa0BUCbnxBJauyIGJ2OXfAx6aP6oZdXccDnnJeI23ZfeAST4y_f1XmMLdNOtCaR6__RLvYDfA7E_wa_RUY3vVdDlTF4euDhzKgVifpJPRO3Og32eX0GpZI68ceZ5n1ut8ImWUiSDsmrYn4AwzkMWEEeTBJCXhprHbUzJKuDKO21abRb1ajz9YSvmpWbeNTBDsPtJ4pGTj0NcXKkIj0KvZE9TeyiScz5CCRuGRYdm35ef7FGP5VjjeJL4o_bcD6BI7Hv7vkltRyq5ZCRyq-cdFrThETw5ur2MLp3DTSbevwUS2H-6UBQ-FwLjLlJ_P1obMQzv8tz7vhlq9jLosYcPJJIZo-MdpkkJ-ZlAquvFK3Y78LSYS6elE9skdmXXev5TruIjQMUugNbJb1bq7fr1sdqQn8OIhqohdm9hFiMBgiw-XewIX3EQBSdLIdoYL2P38VaWBRNqc5DAy5w4csnTyWmZbrP3JzQ-c11JWq-nFp7LISq77Y0ZkTa2TonMZS44wmkynSM1BRvtgAZ7aZR43TD3l4OK6wz29H3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcLRs58lXzjiigYeV4p4a4TzIAdLUIUTAowwGZa0BUCbnxBJauyIGJ2OXfAx6aP6oZdXccDnnJeI23ZfeAST4y_f1XmMLdNOtCaR6__RLvYDfA7E_wa_RUY3vVdDlTF4euDhzKgVifpJPRO3Og32eX0GpZI68ceZ5n1ut8ImWUiSDsmrYn4AwzkMWEEeTBJCXhprHbUzJKuDKO21abRb1ajz9YSvmpWbeNTBDsPtJ4pGTj0NcXKkIj0KvZE9TeyiScz5CCRuGRYdm35ef7FGP5VjjeJL4o_bcD6BI7Hv7vkltRyq5ZCRyq-cdFrThETw5ur2MLp3DTSbevwUS2H-6UBQ-FwLjLlJ_P1obMQzv8tz7vhlq9jLosYcPJJIZo-MdpkkJ-ZlAquvFK3Y78LSYS6elE9skdmXXev5TruIjQMUugNbJb1bq7fr1sdqQn8OIhqohdm9hFiMBgiw-XewIX3EQBSdLIdoYL2P38VaWBRNqc5DAy5w4csnTyWmZbrP3JzQ-c11JWq-nFp7LISq77Y0ZkTa2TonMZS44wmkynSM1BRvtgAZ7aZR43TD3l4OK6wz29H3&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer d'Anníbal, 17, Palma",PLACE_15,0.977432747879276,,AeeoHcKVHP7saJSGb4gg4O1LdY2b9rjvaR-WFKrlfjS6VlY_naLTfixJM_8xxxV5_jprhCAFzMoX1RJysr0W4gtPwrrGhz1EZ5wKm7mGn7NKWa8zC106CyTwtMbDqWekODSsAjFsyQV9RtbuzHbBe2RLKeHrcukot8goSWI1WdrjOG5KXdK88UHYCQVlpWKx_7T02dbOO6mCKyygOcjbSa4cFsAG8whJp-__2-FEDBl2Ao54BWl1xee9EWRxxABSs3y7xq9AJQdhvCUNP2wI9x7JENI4uJcjQ8BtPWeN5TJSZ9fAGNnCzaI,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKVHP7saJSGb4gg4O1LdY2b9rjvaR-WFKrlfjS6VlY_naLTfixJM_8xxxV5_jprhCAFzMoX1RJysr0W4gtPwrrGhz1EZ5wKm7mGn7NKWa8zC106CyTwtMbDqWekODSsAjFsyQV9RtbuzHbBe2RLKeHrcukot8goSWI1WdrjOG5KXdK88UHYCQVlpWKx_7T02dbOO6mCKyygOcjbSa4cFsAG8whJp-__2-FEDBl2Ao54BWl1xee9EWRxxABSs3y7xq9AJQdhvCUNP2wI9x7JENI4uJcjQ8BtPWeN5TJSZ9fAGNnCzaI&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Plaça de la Drassana, 12, Palma",PLACE_16,0.5197982405613812,,AeeoHcIBg60g76AqMXlabXclt4d531zyiYHXLlL0p6Lkw4_LvCWUmJWEcnGT6D0-fMeGrUYwmkuRZoHavWSC3RVqy04fS7Jv2vXfmxahQdqClKVDTTo2hPl2H0VoCR5kNXkh1BWPnVMnz_xQNjFJCK4Y5-sQflBQZI36-KahjVr2lEcf2Jo5MgUOOQmaP7xfcMABeWLp7UsudhWXlHdrtafDW526oHzN8o3RCm7kMVKr68Tx5v1ffIUSgzG-At8t5YR-i8sy2v0Mkk4HZlE_11MhsUvNBoFR3RFxRtATLegoxs13XWt2G60,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcIBg60g76AqMXlabXclt4d531zyiYHXLlL0p6Lkw4_LvCWUmJWEcnGT6D0-fMeGrUYwmkuRZoHavWSC3RVqy04fS7Jv2vXfmxahQdqClKVDTTo2hPl2H0VoCR5kNXkh1BWPnVMnz_xQNjFJCK4Y5-sQflBQZI36-KahjVr2lEcf2Jo5MgUOOQmaP7xfcMABeWLp7UsudhWXlHdrtafDW526oHzN8o3RCm7kMVKr68Tx5v1ffIUSgzG-At8t5YR-i8sy2v0Mkk4HZlE_11MhsUvNBoFR3RFxRtATLegoxs13XWt2G60&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer Soler, 36, Palma",PLACE_17,1.0553167800820502,,AeeoHcLSduIw5q88rb2K7B4pnQsJkb4HF1izjpmm7GmEw2th7PhM4SXF1akhJ_xGSbbPFtGguvDzFEGnRfwkEUx-K369HNpnTe3arEwJapW1SQiGs8JzkW8wlaGwAT4FuXFjP-7CEJuN4uBhhAgQwRF7_-PBgaUXDNEyZN7JwS83CecyrRPkLduvys4JU_9DSldlK3F9Be4-9FcT01hEla-4M1zqdthtR_It0N8IrKcNt8G7oaeyVfso7yhnOa0lnhCFo2Kh5uk352HA6EcsjXtyDr64YB2bJ2YPHJaviWUl3wmDwjmwxbrZkZSdryRuhoPg6X7BXCwhsrLV8UrNgzHk5CEppUz8Z47TXmQhU3GkCVU8lkNXBEZPXvuKsRXo-2PpcDf6V08R3n5o5ybSWw9ntKRV-vEMh070uyQNHwCeA3nPk815qzJ5uBWfh7bsYJ3QKMCB_NcTIbk0zeE8N93t0CrKDlqOF3WNqY9-YEc3ajhddTmAU_vpX77XPclNIMl87piN8Ef4OYDtXlk1fCGi3bnkbREcOwRRanBQ3Xu99z4K9OawNwv_DQiLi5ASHuFL-jVtSg,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcLSduIw5q88rb2K7B4pnQsJkb4HF1izjpmm7GmEw2th7PhM4SXF1akhJ_xGSbbPFtGguvDzFEGnRfwkEUx-K369HNpnTe3arEwJapW1SQiGs8JzkW8wlaGwAT4FuXFjP-7CEJuN4uBhhAgQwRF7_-PBgaUXDNEyZN7JwS83CecyrRPkLduvys4JU_9DSldlK3F9Be4-9FcT01hEla-4M1zqdthtR_It0N8IrKcNt8G7oaeyVfso7yhnOa0lnhCFo2Kh5uk352HA6EcsjXtyDr64YB2bJ2YPHJaviWUl3wmDwjmwxbrZkZSdryRuhoPg6X7BXCwhsrLV8UrNgzHk5CEppUz8Z47TXmQhU3GkCVU8lkNXBEZPXvuKsRXo-2PpcDf6V08R3n5o5ybSWw9ntKRV-vEMh070uyQNHwCeA3nPk815qzJ5uBWfh7bsYJ3QKMCB_NcTIbk0zeE8N93t0CrKDlqOF3WNqY9-YEc3ajhddTmAU_vpX77XPclNIMl87piN8Ef4OYDtXlk1fCGi3bnkbREcOwRRanBQ3Xu99z4K9OawNwv_DQiLi5ASHuFL-jVtSg&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer d'Eusebi Estada, 33, Palma",PLACE_18,1.1906891224554197,,AeeoHcLd1qzDRMKCqon2uPT6LmuKWHxuKOxlcM5jHh4337MIYwcOWGh-xl6sxsDRqKVU-5R_WJlncZgcoAkx3Kj6X4FNW1BAa28KqmycltmKZvve_57uYN8-PgOtujInE3Y84OkNiaIeTzqudL47sT2VbIaDOtesD1ZD6ne7PBRe4-VFh69oQRKXXKj3o43uhfdQ63TdGvuEzMCJPWzxLj8eo0dWZLJ_sD22XX5up75j28CSBkOMe5-suI9z4DR4kysARxCErOhFEmAgl7SHsnbPJxyOwYTcbUYz9TpwAYJkiUCMKXneeTY,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcLd1qzDRMKCqon2uPT6LmuKWHxuKOxlcM5jHh4337MIYwcOWGh-xl6sxsDRqKVU-5R_WJlncZgcoAkx3Kj6X4FNW1BAa28KqmycltmKZvve_57uYN8-PgOtujInE3Y84OkNiaIeTzqudL47sT2VbIaDOtesD1ZD6ne7PBRe4-VFh69oQRKXXKj3o43uhfdQ63TdGvuEzMCJPWzxLj8eo0dWZLJ_sD22XX5up75j28CSBkOMe5-suI9z4DR4kysARxCErOhFEmAgl7SHsnbPJxyOwYTcbUYz9TpwAYJkiUCMKXneeTY&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer d'Anselm Turmeda, 7, Bajo 2, Palma",PLACE_19,1.4699176070072093,,AeeoHcILwkafIuo5xa2ioc783LFBiL4uyUhYYGbNBNWQKVYfYginOcINzkAljRMtpSnoLkTCMkMiZTImcQApAtuHfqqm7eOSR2EyVTkWphHPjCCdGDgMvhb1TsrRv9okjFS8YKq5Cs_lCRlKIzGrE4R969ddYbivT-ggbHq4El3jDE_8wSKaQf27O-NjKD88uo2s_VlEtCI98RCis0pI0pjEWhmBQLPhttsrX6qAGPQSw3rSFZ8daulFCAxpBf3CCm9SeoHV5_n1WUQKlT4SXHWYJ5DYNMGzbf5SQ5HlStit6GxiXIt0SRs,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcILwkafIuo5xa2ioc783LFBiL4uyUhYYGbNBNWQKVYfYginOcINzkAljRMtpSnoLkTCMkMiZTImcQApAtuHfqqm7eOSR2EyVTkWphHPjCCdGDgMvhb1TsrRv9okjFS8YKq5Cs_lCRlKIzGrE4R969ddYbivT-ggbHq4El3jDE_8wSKaQf27O-NjKD88uo2s_VlEtCI98RCis0pI0pjEWhmBQLPhttsrX6qAGPQSw3rSFZ8daulFCAxpBf3CCm9SeoHV5_n1WUQKlT4SXHWYJ5DYNMGzbf5SQ5HlStit6GxiXIt0SRs&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Plaça del Rei Joan Carles I, 7, Palma",PLACE_20,0.2912304598278054,,AeeoHcKOkQQBfTQTSJtxQBOKf-jv1a07yK77KkrAhnCe9E9SDN48efHJsCdzQ8wnZ3wpyavS_t-Zb8o58BLgXf-zxMG2lgxV2FHAKOFAC_HHCRdVsdhoUqQeUdyx1jz1LyD5zbVzrlP31VORypq_qOfoqPMxoz_AsMaiBUoMM901-4oJQuJDY72Bc640-xRLEzR-PEqATMgtStht-ZU2LRTEfimuQ4dDPqMM-BeeFxNmaCkVqOVWMGn823CvBXmqph4Mhj5OsfloVviFgeGdIou2zLZEcW59jm2-UNWIQwMqXNirv3cwBdA,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKOkQQBfTQTSJtxQBOKf-jv1a07yK77KkrAhnCe9E9SDN48efHJsCdzQ8wnZ3wpyavS_t-Zb8o58BLgXf-zxMG2lgxV2FHAKOFAC_HHCRdVsdhoUqQeUdyx1jz1LyD5zbVzrlP31VORypq_qOfoqPMxoz_AsMaiBUoMM901-4oJQuJDY72Bc640-xRLEzR-PEqATMgtStht-ZU2LRTEfimuQ4dDPqMM-BeeFxNmaCkVqOVWMGn823CvBXmqph4Mhj5OsfloVviFgeGdIou2zLZEcW59jm2-UNWIQwMqXNirv3cwBdA&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de la Corderia, 24, Palma",PLACE_21,0.2467082865834156,,AeeoHcJGpmDbJ-wXbkxk8N62hmpOFu6I1TEUNaGEqqZUcDVvqAPrSz7T-lpx1PS_WmTnVVAwn68nAUAe8LeOQ3GaUEY2u4Jit_9eFfyZ1LtWanEL4nPXG6HKGnf0vru6AhBQTvF-0TCen4LS__BNNFUBYJ0d1k9HzGyvKGQ0WS17pNZdVpW98Yos-IFOq9RIOeIgwDJcVsov7h-fpdkQcon40gu7qHM87va9qS6D1z2Yz_5zrLK9yH27FT1Y-WvLcXypY41GxVdWvz0oLuId0_cm8Kdp1BeAiQpmbN39FEhdB9e7A_oCXRw,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcJGpmDbJ-wXbkxk8N62hmpOFu6I1TEUNaGEqqZUcDVvqAPrSz7T-lpx1PS_WmTnVVAwn68nAUAe8LeOQ3GaUEY2u4Jit_9eFfyZ1LtWanEL4nPXG6HKGnf0vru6AhBQTvF-0TCen4LS__BNNFUBYJ0d1k9HzGyvKGQ0WS17pNZdVpW98Yos-IFOq9RIOeIgwDJcVsov7h-fpdkQcon40gu7qHM87va9qS6D1z2Yz_5zrLK9yH27FT1Y-WvLcXypY41GxVdWvz0oLuId0_cm8Kdp1BeAiQpmbN39FEhdB9e7A_oCXRw&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Passeig de Sagrera, 5, Bajo, Palma",PLACE_22,0.4906963590616845,,AeeoHcKwDTgtZxPUSQmyGbi-ltgQh2ZDV9U6wjpU8o60TwLH8cY3PveYgvAInS51I0fgorqCMMdlZ_xF0kdda_b-cI3pXBibCCVY8bIKFy_pMPeTx5RjNO0Wo6FOZ0JCjwumaTmXWY_5-R7Fo59NCLUHQlioq2TqHBM7axQFEel0_mcpEFm1w0FIxnopOQolEbloLClCCrpFZMq-_u0LSFekfP88kTdnSUJosSI_3GX7u4OIaA2iMmVngtiCHwsa-nfl_Na50vs7EPX93o5axmcixtGXGSE-b-KM8Q7Q0RanQ2tB-OIY1-rEuMbNrNVxvvhZINVmxRQgIN89m9a7OqUQ5zeNfr9oByxyFC30BIQfB9HOHChI3XWGQ9IIHl0ulLREm5g_bJoyCetHALTjsEJDE_YZ6iWZeiXx0fXWa0Tl04fszAY9ydb0QkpDGsRznlkQECQvY8avjiC3jcagccg6fUXMEtxss3XLeOKMRDpb0lq-r9PsTN3uDsyOCIgveOD5n_zAz7-hB1xDagYaICcQziuGO7j4LuoDgnxG4r-UEdUs3Q5Wl6FixZABYubmxIuUG6aUJZ8y,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKwDTgtZxPUSQmyGbi-ltgQh2ZDV9U6wjpU8o60TwLH8cY3PveYgvAInS51I0fgorqCMMdlZ_xF0kdda_b-cI3pXBibCCVY8bIKFy_pMPeTx5RjNO0Wo6FOZ0JCjwumaTmXWY_5-R7Fo59NCLUHQlioq2TqHBM7axQFEel0_mcpEFm1w0FIxnopOQolEbloLClCCrpFZMq-_u0LSFekfP88kTdnSUJosSI_3GX7u4OIaA2iMmVngtiCHwsa-nfl_Na50vs7EPX93o5axmcixtGXGSE-b-KM8Q7Q0RanQ2tB-OIY1-rEuMbNrNVxvvhZINVmxRQgIN89m9a7OqUQ5zeNfr9oByxyFC30BIQfB9HOHChI3XWGQ9IIHl0ulLREm5g_bJoyCetHALTjsEJDE_YZ6iWZeiXx0fXWa0Tl04fszAY9ydb0QkpDGsRznlkQECQvY8avjiC3jcagccg6fUXMEtxss3XLeOKMRDpb0lq-r9PsTN3uDsyOCIgveOD5n_zAz7-hB1xDagYaICcQziuGO7j4LuoDgnxG4r-UEdUs3Q5Wl6FixZABYubmxIuUG6aUJZ8y&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de Can Brondo, 4, Palma",PLACE_23,0.2423996477834719,,AeeoHcIjoeV3gBWrA-eq-gnuxK4JaH1AqXcRObJWiBOwM0znPZ24YY7N605Ybey2MnTvkVCVNmPNQha-42b4z6jjF_j6-SnmDfuKDLzH5f5Na_FrVToJeoU6MTmAjnQ_Ggyifdgbrv86v2P2xIZ9J5eSbAtHjLerBefyhDMj94y7o5lYNyPnbd3lA-DcEqsIaETrVIP9Xy3ANu_NcHgjAi8Euz76sH5DAqjU3S9aqZxeULKHMj_aLNiHHPCrwIXiHNZ6ZQbor6xhqgvFtzv4fZvH-MNznTL52wXbhUJWNADUgaVQvOwOiOQ,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcIjoeV3gBWrA-eq-gnuxK4JaH1AqXcRObJWiBOwM0znPZ24YY7N605Ybey2MnTvkVCVNmPNQha-42b4z6jjF_j6-SnmDfuKDLzH5f5Na_FrVToJeoU6MTmAjnQ_Ggyifdgbrv86v2P2xIZ9J5eSbAtHjLerBefyhDMj94y7o5lYNyPnbd3lA-DcEqsIaETrVIP9Xy3ANu_NcHgjAi8Euz76sH5DAqjU3S9aqZxeULKHMj_aLNiHHPCrwIXiHNZ6ZQbor6xhqgvFtzv4fZvH-MNznTL52wXbhUJWNADUgaVQvOwOiOQ&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Carrer de Can Campaner, 6, Palma",PLACE_24,0.2786898418590786,,AeeoHcKS_-rGUNcejDxiVZtu6IqGr6_z88l7Bb_3c5UWgsADmV94owZdIv55b-1VVKH9Rig928y5mVkTedM1Lk5Nj955ZGX76HhSoW31VnJENeyd69p9AB5xWkuGLd_NdFl5XbXFyDc-jgYsiKCLHfxtzf4adqlEtMW8uLyCtjUxNp0iAvnT2UFNChnZYR0dLGlGlIPgjXwwjaBUwVjFYKgP36x3_xRIWvD7zG2SEs_Xb61SP5kEWus2-N2rbTGvjz-pcAq4IX4JVgpH0sCEvz8ZqtIgtKS-7P0BJe0S5vlXFoz9IlQ0b4k,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKS_-rGUNcejDxiVZtu6IqGr6_z88l7Bb_3c5UWgsADmV94owZdIv55b-1VVKH9Rig928y5mVkTedM1Lk5Nj955ZGX76HhSoW31VnJENeyd69p9AB5xWkuGLd_NdFl5XbXFyDc-jgYsiKCLHfxtzf4adqlEtMW8uLyCtjUxNp0iAvnT2UFNChnZYR0dLGlGlIPgjXwwjaBUwVjFYKgP36x3_xRIWvD7zG2SEs_Xb61SP5kEWus2-N2rbTGvjz-pcAq4IX4JVgpH0sCEvz8ZqtIgtKS-7P0BJe0S5vlXFoz9IlQ0b4k&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Passeig Portitxol, 5, Palma",PLACE_25,1.5792724292775662,,AeeoHcKgyKyMKpoIrQ-Ib7ROeJVIGb_2egwHKpcpT6XiHh0uGm818FvgSPJ9LIVWRb7vd6_XCdnrqJBlQO5ONLhvpgGVVJLFjMhkhxfqF3DLIJkU509PwENAk4c3fx0c8FqYnjGrMSvvJ1mf6G_6wLb3mOlhRkr35d05KZJvJpFUfBMK6unnHx8EJsaFfrIH57lX26IdzqmqEApoC0Yz4GRduM8aUL039UHCJ0lUEhYhvTgxJJDttbJ498GRB5iP7J2j1Ve7O8-RvDx_GDA0NZnB2N0tbsgZSBQvZM_VqHsFSnjhOPBBVwc,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKgyKyMKpoIrQ-Ib7ROeJVIGb_2egwHKpcpT6XiHh0uGm818FvgSPJ9LIVWRb7vd6_XCdnrqJBlQO5ONLhvpgGVVJLFjMhkhxfqF3DLIJkU509PwENAk4c3fx0c8FqYnjGrMSvvJ1mf6G_6wLb3mOlhRkr35d05KZJvJpFUfBMK6unnHx8EJsaFfrIH57lX26IdzqmqEApoC0Yz4GRduM8aUL039UHCJ0lUEhYhvTgxJJDttbJ498GRB5iP7J2j1Ve7O8-RvDx_GDA0NZnB2N0tbsgZSBQvZM_VqHsFSnjhOPBBVwc&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
"Balearic Islands, Passeig Marítim, S/N, Palma",PLACE_26,1.2890455482102774,,AeeoHcKtf-cpRIruZ-C_nn6hEVTQM863GHQ4uQC1LFLpNlL6dldgwViC1-4fVheNUlDZYr-wHrCGGEGIMn95FddZkXG4yUoaM_5fIxzw_gZRA5CPPAMy_3vU64InJgfHlqAvuIvOk88B8djcQK7mut49FWsNvS8OLQmx3qtlUOwjP_Ok74CAPvAy477foHYmCqeSwx38bgmD-tPV6o6GDz-hDbP9u4R1dddEpUyKoB1Yq0XeXSWnz08Q0ysqkTJHP3RtPc08AkdfQKhjqw3ztNWHityavTSzhm8SvwHM5ROH7Xw9kcrMAKM,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AeeoHcKtf-cpRIruZ-C_nn6hEVTQM863GHQ4uQC1LFLpNlL6dldgwViC1-4fVheNUlDZYr-wHrCGGEGIMn95FddZkXG4yUoaM_5fIxzw_gZRA5CPPAMy_3vU64InJgfHlqAvuIvOk88B8djcQK7mut49FWsNvS8OLQmx3qtlUOwjP_Ok74CAPvAy477foHYmCqeSwx38bgmD-tPV6o6GDz-hDbP9u4R1dddEpUyKoB1Yq0XeXSWnz08Q0ysqkTJHP3RtPc08AkdfQKhjqw3ztNWHityavTSzhm8SvwHM5ROH7Xw9kcrMAKM&key=AIzaSyDWPErrV479Bg-7vV7q1QA6P22ORi-Xe_w
